scenario,algo,algo_label,run_id,n_qos_flows,n_decisions,n_timing,throughput_mean,throughput_std,throughput_min,throughput_max,latency_mean_ms,latency_std_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,jitter_mean_ms,jitter_std_ms,jitter_p95_ms,packet_loss_mean,packet_loss_max,latency_mdev_mean,latency_pre_ms,latency_post_ms,jitter_pre_ms,jitter_post_ms,throughput_pre,throughput_post,loss_pre_pct,loss_post_pct,flow_setup_mean_ms,flow_setup_std_ms,flow_setup_p50_ms,flow_setup_p95_ms,flow_setup_p99_ms,flow_setup_max_ms,end_mape,end_jfi_c,n_flows
steady,wlc,WLC,14,11,0,0,3.1444727272727273,0.0010325608060457042,3.1432,3.1456,15.633000000000001,7.355750254052947,15.976,25.776,30.410400000000003,0.0,0.0,0.0,0.05403636363636364,0.0743,0.0,15.633000000000001,15.633000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
steady,wlc,WLC,15,11,0,0,3.1443454545454546,0.0009363371576133122,3.1436,3.1456,16.189272727272726,4.871401648209868,16.945,20.154,20.2956,0.0,0.0,0.0,0.0607909090909091,0.0743,0.0,16.189272727272726,16.189272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,saintelague,Sainte-Lague,1,15,0,0,3.0244733333333333,0.11633746765746786,2.9095,3.1456,18.8806,8.52933643206953,17.511,32.99230000000001,36.26326,0.0,0.0,0.0,0.03833333333333334,0.1239,0.0,13.4845,22.478,0.0,0.0,3.1455166666666665,2.9437777777777776,0.02476666666666667,0.04737777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,saintelague,Sainte-Lague,2,15,0,0,3.07062,0.10695124523418544,2.921,3.1456,23.671533333333333,10.137782484115453,20.027,41.63840000000001,47.909279999999995,0.0,0.0,0.0,0.026006666666666668,0.0929,0.0,20.8465,25.55488888888889,0.0,0.0,3.144233333333333,3.0215444444444444,0.04953333333333334,0.010322222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,saintelague,Sainte-Lague,3,15,0,0,3.0561333333333334,0.11149087513377608,2.9156,3.1456,14.745733333333334,5.05249374731594,13.671,21.977400000000006,27.453079999999993,0.0,0.0,0.0,0.03131333333333333,0.0929,0.0,12.369666666666667,16.329777777777778,0.0,0.0,3.14555,2.996522222222222,0.012383333333333335,0.04393333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,saintelague,Sainte-Lague,4,15,0,0,3.051746666666667,0.11302213352554742,2.9073,3.1456,17.926333333333332,8.56532493476431,14.905,36.8389,37.159780000000005,0.0,0.0,0.0,0.04293333333333334,0.1239,0.0,12.748666666666667,21.37811111111111,0.0,0.0,3.1455166666666665,2.9892333333333334,0.02476666666666667,0.055044444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,saintelague,Sainte-Lague,5,15,0,0,3.05202,0.11236428130987945,2.9097,3.1456,20.468,10.527218483531156,17.835,36.882200000000005,37.15884,0.0,0.0,0.0,0.053193333333333336,0.1239,0.0,12.783166666666666,25.591222222222225,0.0,0.0,3.1448833333333335,2.990111111111111,0.04953333333333334,0.05563333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,saintelague,Sainte-Lague,6,15,0,0,3.008626666666667,0.11612385301089195,2.8612,3.1455,18.747333333333334,6.024517913927893,18.788,27.334300000000006,31.260459999999995,0.0,0.0,0.0,0.03096,0.0929,0.0,18.613166666666665,18.836777777777776,0.0,0.0,3.144616666666667,2.9179666666666666,0.03715,0.026833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,saintelague,Sainte-Lague,7,15,0,0,3.05564,0.10901505662718604,2.9252,3.1456,14.1908,6.435364127781959,14.115,23.07980000000001,29.299159999999993,0.0,0.0,0.0,0.03998,0.0796,0.0,13.855166666666666,14.414555555555555,0.0,0.0,3.1445833333333333,2.9963444444444445,0.06191666666666667,0.025355555555555558,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,saintelague,Sainte-Lague,8,15,0,0,3.0522466666666666,0.11411780170800113,2.9098,3.1456,20.6204,8.74348063906556,19.981,36.6576,36.832319999999996,0.0,0.0,0.0,0.052840000000000005,0.1239,0.0,15.179333333333334,24.247777777777777,0.0,0.0,3.1446,2.990677777777778,0.04953333333333334,0.055044444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,saintelague,Sainte-Lague,9,15,0,0,3.08136,0.10319992248059101,2.9097,3.1456,19.853133333333332,7.609619615673185,17.701,35.3723,36.29126,0.0,0.0,0.0,0.04293333333333334,0.1239,0.0,15.603166666666667,22.686444444444444,0.0,0.0,3.1452166666666668,3.038788888888889,0.02476666666666667,0.055044444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,saintelague,Sainte-Lague,10,15,0,0,3.053786666666667,0.11317199847177412,2.9078,3.1455,19.571466666666666,6.236098469701191,18.339,31.685200000000005,35.75864,0.0,0.0,0.0,0.052840000000000005,0.1239,0.0,17.7095,20.81277777777778,0.0,0.0,3.1439166666666667,2.9937,0.06191666666666667,0.046788888888888894,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,saintelague,Sainte-Lague,11,15,0,0,3.0365066666666665,0.11600827228303692,2.8719,3.1456,18.979133333333333,3.2012097906587633,19.115,23.829500000000003,25.0307,0.0,0.0,0.0,0.03962666666666667,0.0743,0.0,18.9535,18.996222222222222,0.0,0.0,3.1440333333333332,2.9648222222222222,0.06191666666666667,0.02476666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,saintelague,Sainte-Lague,12,15,0,0,3.03826,0.1169893572693077,2.8755,3.1456,13.546933333333333,3.4562539892338986,13.509,19.1792,19.31024,0.0,0.0,0.0,0.03626666666666667,0.0929,0.0,11.375333333333334,14.994666666666667,0.0,0.0,3.14525,2.9669333333333334,0.03715,0.03567777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,saintelague,Sainte-Lague,13,15,0,0,3.0694533333333336,0.10744609190969522,2.9118,3.1456,19.724666666666668,6.005431513777063,19.16,30.825600000000005,33.55952,0.0,0.0,0.0,0.052840000000000005,0.1239,0.0,19.027166666666666,20.189666666666668,0.0,0.0,3.1439666666666666,3.0197777777777777,0.06191666666666667,0.046788888888888894,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,saintelague,Sainte-Lague,14,15,0,0,3.0074,0.11651991859150711,2.8718,3.1456,18.3754,6.123170966559261,19.091,25.652200000000008,34.121639999999985,0.0,0.0,0.0,0.030073333333333334,0.0796,0.0,18.438499999999998,18.333333333333332,0.0,0.0,3.14435,2.9161,0.04953333333333334,0.0171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,saintelague,Sainte-Lague,15,15,0,0,3.0502266666666666,0.11813608053346587,2.8723,3.1456,17.075866666666666,6.800218587523142,18.578,25.919400000000003,28.23108,0.0,0.0,0.0,0.03962666666666667,0.0743,0.0,13.769666666666668,19.28,0.0,0.0,3.1446,2.987311111111111,0.03715,0.04127777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,saintelague,Sainte-Lague,16,15,0,0,3.067013333333333,0.10838517865640557,2.9097,3.1455,25.695533333333334,15.067982876979666,19.609,47.81450000000003,68.45889999999999,0.0,0.0,0.0,0.03962666666666667,0.0743,0.0,20.162333333333333,29.384333333333334,0.0,0.0,3.143666666666667,3.015911111111111,0.06191666666666667,0.02476666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,saintelague,Sainte-Lague,17,15,0,0,3.02084,0.1188156122497617,2.8563,3.1456,18.4578,7.434089935656454,15.65,31.667,33.0278,0.0,0.0,0.0,0.03096,0.0929,0.0,12.9885,22.104,0.0,0.0,3.1455333333333333,2.937711111111111,0.02476666666666667,0.03508888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,saintelague,Sainte-Lague,18,15,0,0,3.0799,0.10276209695908586,2.9115,3.1455,20.959866666666667,7.315406832419474,19.59,31.655000000000005,34.5054,0.0,0.0,0.0,0.05944000000000001,0.0743,0.0,16.077666666666666,24.214666666666666,0.0,0.0,3.1443,3.036966666666667,0.06191666666666667,0.05778888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,saintelague,Sainte-Lague,19,15,0,0,3.0076933333333336,0.1168193261082299,2.8675,3.1455,16.961866666666666,6.60653757237769,18.33,25.513400000000008,31.129079999999995,0.0,0.0,0.0,0.02476666666666667,0.0743,0.0,12.677833333333334,19.817888888888888,0.0,0.0,3.1448833333333335,2.9162333333333335,0.04953333333333334,0.008255555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,saintelague,Sainte-Lague,20,15,0,0,3.0233733333333332,0.1170432366183337,2.9028,3.1455,20.59026666666667,8.078768960912889,19.115,37.425200000000004,38.36824,0.0,0.0,0.0,0.03962666666666667,0.0743,0.0,17.532333333333334,22.628888888888888,0.0,0.0,3.14435,2.9427222222222222,0.06191666666666667,0.02476666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,wrr,WRR,1,15,0,0,3.0255333333333336,0.11430424730683003,2.9103,3.1456,17.609866666666665,6.351211592699309,18.891,24.963000000000008,32.15339999999999,0.0,0.0,0.0,0.02476666666666667,0.0743,0.0,15.477333333333334,19.031555555555556,0.0,0.0,3.144233333333333,2.9464,0.06191666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,wrr,WRR,2,15,0,0,3.02638,0.11436977747639454,2.9096,3.1455,18.138866666666665,6.330845823276321,15.544,27.05530000000001,35.254259999999995,0.0,0.0,0.0,0.029720000000000003,0.0743,0.0,17.1175,18.819777777777777,0.0,0.0,3.14425,2.9478,0.06191666666666667,0.008255555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,wrr,WRR,3,15,0,0,3.05244,0.11303667420039272,2.9103,3.1454,19.337066666666665,8.337666644011781,19.162,33.926100000000005,36.56762,0.0,0.0,0.0,0.057793333333333335,0.1239,0.0,15.956666666666665,21.590666666666667,0.0,0.0,3.1441333333333334,2.991311111111111,0.0743,0.046788888888888894,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,wrr,WRR,4,15,0,0,3.0263400000000003,0.11431360873866747,2.9183,3.1455,16.384666666666668,5.291289589864604,18.535,21.136800000000004,23.111359999999998,0.0,0.0,0.0,0.03798,0.1239,0.0,15.929833333333333,16.68788888888889,0.0,0.0,3.144233333333333,2.9477444444444445,0.06191666666666667,0.02202222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,wrr,WRR,5,15,0,0,3.02076,0.1185734239074796,2.8698,3.1455,19.2136,5.831089224395143,17.861,28.85420000000001,35.699639999999995,0.0,0.0,0.0,0.034673333333333334,0.0743,0.0,16.812,20.814666666666668,0.0,0.0,3.1439166666666667,2.9386555555555556,0.0743,0.008255555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,wrr,WRR,6,15,0,0,3.02414,0.11595285248755209,2.9097,3.1455,23.559866666666668,11.595810529587625,19.113,42.21650000000001,52.500899999999994,0.0,0.0,0.0,0.029720000000000003,0.0743,0.0,25.355666666666668,22.362666666666666,0.0,0.0,3.144233333333333,2.944077777777778,0.03715,0.02476666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,wrr,WRR,7,15,0,0,3.0544533333333335,0.11177322620036567,2.9097,3.1456,19.533733333333334,7.364845827759511,19.281,32.024800000000006,35.71856,0.0,0.0,0.0,0.04458,0.0743,0.0,18.190833333333334,20.429000000000002,0.0,0.0,3.1439666666666666,2.9947777777777778,0.06191666666666667,0.033022222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,wrr,WRR,8,15,0,0,3.04164,0.11354074032824396,2.9218,3.1456,16.411066666666667,4.4341466640262635,15.451,23.3883,23.76966,0.0,0.0,0.0,0.034673333333333334,0.0743,0.0,17.514166666666668,15.675666666666666,0.0,0.0,3.144233333333333,2.9732444444444446,0.06191666666666667,0.016511111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,wrr,WRR,9,15,0,0,3.05468,0.11357288534555367,2.9117,3.1456,18.996066666666668,9.472455998213727,15.949,35.480999999999995,35.7162,0.0,0.0,0.0,0.04293333333333334,0.1239,0.0,16.506333333333334,20.65588888888889,0.0,0.0,3.1448666666666667,2.9945555555555554,0.03715,0.046788888888888894,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,wrr,WRR,10,15,0,0,3.0697466666666666,0.10647726696789504,2.9212,3.1456,14.396,5.827896471773867,14.396,22.849400000000003,26.101879999999994,0.0,0.0,0.0,0.034673333333333334,0.0743,0.0,10.310833333333333,17.119444444444444,0.0,0.0,3.1455333333333333,3.019222222222222,0.04953333333333334,0.02476666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,wrr,WRR,11,15,0,0,3.0250066666666666,0.11507011816817651,2.9112,3.1456,20.346,6.2953246030004575,18.57,35.0018,35.346759999999996,0.0,0.0,0.0,0.034673333333333334,0.0743,0.0,17.894333333333332,21.980444444444444,0.0,0.0,3.144166666666667,2.9455666666666667,0.06191666666666667,0.016511111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,wrr,WRR,12,15,0,0,3.0260866666666666,0.11417036685001358,2.9184,3.1456,19.1428,11.333950031400603,14.807,37.01770000000002,51.73953999999999,0.0,0.0,0.0,0.026006666666666668,0.0929,0.0,19.256666666666668,19.06688888888889,0.0,0.0,3.1452166666666668,2.9466666666666668,0.04953333333333334,0.010322222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,wrr,WRR,13,15,0,0,3.0385133333333334,0.11693200018244225,2.9097,3.1456,22.255866666666666,7.573470216737472,19.765,36.9193,37.00946,0.0,0.0,0.0,0.04953333333333334,0.0743,0.0,17.949833333333334,25.126555555555555,0.0,0.0,3.1436333333333337,2.9684333333333335,0.0743,0.033022222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,wrr,WRR,14,15,0,0,3.0064333333333333,0.11811133770827464,2.8677,3.1456,19.589133333333333,8.6134215108637,16.995,35.5599,36.541579999999996,0.0,0.0,0.0,0.029720000000000003,0.0743,0.0,13.367333333333333,23.737000000000002,0.0,0.0,3.1452,2.9139222222222223,0.02476666666666667,0.033022222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,wrr,WRR,15,15,0,0,3.039346666666667,0.11383855025346001,2.9095,3.1455,19.907733333333333,5.723208534013899,20.012,27.49160000000001,35.159119999999994,0.0,0.0,0.0,0.03998,0.0796,0.0,19.2355,20.355888888888888,0.0,0.0,3.1440333333333337,2.9695555555555555,0.06191666666666667,0.025355555555555558,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,wrr,WRR,16,15,0,0,3.0380266666666667,0.1168730047448736,2.9093,3.1456,21.213266666666666,10.791027764282873,16.98,36.627100000000006,37.17422,0.0,0.0,0.0,0.03798,0.1239,0.0,12.273666666666667,27.173000000000002,0.0,0.0,3.1455166666666665,2.9663666666666666,0.03715,0.038533333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,wrr,WRR,17,15,0,0,3.022066666666667,0.11817601077972435,2.871,3.1455,18.5452,4.803665775812705,19.27,23.6333,24.01466,0.0,0.0,0.0,0.034673333333333334,0.0743,0.0,15.970166666666666,20.261888888888887,0.0,0.0,3.144233333333333,2.9406222222222222,0.06191666666666667,0.016511111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,wrr,WRR,18,15,0,0,3.0407800000000003,0.1126624173614,2.9224,3.1456,19.790666666666667,7.84165624512237,18.361,35.4629,36.05258,0.0,0.0,0.0,0.019813333333333336,0.0743,0.0,22.8775,17.732777777777777,0.0,0.0,3.1449000000000003,2.971366666666667,0.02476666666666667,0.016511111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,wrr,WRR,19,15,0,0,3.03558,0.11870582606956223,2.8686,3.1455,19.172066666666666,5.023294272922994,19.274,26.463600000000003,28.74952,0.0,0.0,0.0,0.04458,0.0743,0.0,16.415,21.01011111111111,0.0,0.0,3.1439500000000002,2.9633333333333334,0.0743,0.02476666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,wrr,WRR,20,15,0,0,3.0346333333333333,0.1214216306139577,2.8524,3.1455,23.0184,6.730027369929487,20.074,35.60530000000001,36.68106,0.0,0.0,0.0,0.05077333333333334,0.0929,0.0,21.272,24.182666666666666,0.0,0.0,3.1439166666666667,2.961777777777778,0.06191666666666667,0.04334444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,iwrr,IWRR,1,15,0,0,3.1450133333333334,0.0008854915234462449,3.1436,3.1456,12.427133333333334,3.875665396634063,11.684,18.2482,18.76004,0.0,0.0,0.0,0.06274666666666667,0.1239,0.0,13.206833333333334,11.907333333333334,0.0,0.0,3.1442666666666668,3.1455111111111114,0.04953333333333334,0.07155555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,iwrr,IWRR,2,15,0,0,3.0285933333333332,0.11296563615711186,2.9211,3.1456,15.039333333333333,3.1888229280828164,14.821,19.4296,21.32352,0.0,0.0,0.0,0.019813333333333336,0.0743,0.0,15.828333333333333,14.513333333333334,0.0,0.0,3.1452,2.9508555555555556,0.02476666666666667,0.016511111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,iwrr,IWRR,3,15,0,0,3.14512,0.0008072882296394357,3.1435,3.1456,12.802466666666668,3.8676087641307455,13.735,17.864300000000004,19.06886,0.0,0.0,0.0,0.029720000000000003,0.0743,0.0,12.707833333333333,12.865555555555556,0.0,0.0,3.1445666666666665,3.145488888888889,0.03715,0.02476666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,iwrr,IWRR,4,15,0,0,3.0696133333333333,0.10739903475668057,2.9168,3.1456,15.159733333333334,7.676348392178096,13.88,28.538600000000002,30.230919999999998,0.0,0.0,0.0,0.052840000000000005,0.1239,0.0,10.035,18.57622222222222,0.0,0.0,3.1449166666666666,3.0194111111111113,0.04953333333333334,0.055044444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,iwrr,IWRR,5,15,0,0,3.097846666666667,0.09014741789081351,2.9167,3.1456,14.855599999999999,6.2108527916865,15.05,22.809700000000007,29.04753999999999,0.0,0.0,0.0,0.029720000000000003,0.0743,0.0,11.147666666666666,17.327555555555556,0.0,0.0,3.1452333333333335,3.0662555555555557,0.02476666666666667,0.033022222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,iwrr,IWRR,6,15,0,0,3.04204,0.11191150713207038,2.9148,3.1456,16.168133333333333,6.3481973129235305,14.159,29.374100000000002,30.20122,0.0,0.0,0.0,0.026006666666666668,0.0929,0.0,14.479666666666667,17.293777777777777,0.0,0.0,3.1455333333333333,2.9730444444444446,0.02476666666666667,0.026833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,iwrr,IWRR,7,15,0,0,3.113786666666667,0.07669712107343002,2.9232,3.1456,14.075466666666667,5.969116432182604,14.47,23.669,26.048999999999996,0.0,0.0,0.0,0.04086666666666667,0.0929,0.0,12.904166666666667,14.856333333333334,0.0,0.0,3.1449000000000003,3.0930444444444443,0.03715,0.04334444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
single_change,iwrr,IWRR,8,15,0,0,3.0546533333333334,0.11225402230570415,2.9066,3.1456,15.771333333333333,8.022111608963483,13.699,31.5088,33.231359999999995,0.0,0.0,0.0,0.03962666666666667,0.0743,0.0,9.5265,19.934555555555555,0.0,0.0,3.1455333333333333,2.994066666666667,0.03715,0.04127777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
