scenario,algo,algo_label,run_id,n_qos_flows,n_decisions,n_timing,throughput_mean,throughput_std,throughput_min,throughput_max,latency_mean_ms,latency_std_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,jitter_mean_ms,jitter_std_ms,jitter_p95_ms,packet_loss_mean,packet_loss_max,latency_mdev_mean,latency_pre_ms,latency_post_ms,jitter_pre_ms,jitter_post_ms,throughput_pre,throughput_post,loss_pre_pct,loss_post_pct,flow_setup_mean_ms,flow_setup_std_ms,flow_setup_p50_ms,flow_setup_p95_ms,flow_setup_p99_ms,flow_setup_max_ms,end_mape,end_jfi_c,n_flows
frequent_changes,wrr,WRR,1,18,0,0,3.1191222222222224,0.07127957842645814,2.9222,3.1456,16.240333333333332,4.164994385985906,16.099,21.141499999999994,24.031499999999994,0.0,0.0,0.0,0.04127777777777778,0.0743,0.0,16.240333333333332,16.240333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wrr,WRR,2,18,0,0,3.0951166666666667,0.09437025484759488,2.9215,3.1456,17.638333333333332,4.0385044552772404,19.267,22.03875,22.327749999999998,0.0,0.0,0.0,0.05366111111111112,0.0743,0.0,17.638333333333332,17.638333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wrr,WRR,3,18,0,0,3.1193444444444447,0.07046391001341815,2.9227,3.1456,17.411944444444444,5.316938642315124,18.7605,23.674349999999986,29.990869999999983,0.0,0.0,0.0,0.04540555555555556,0.0743,0.0,17.411944444444444,17.411944444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wrr,WRR,4,19,0,0,3.1089,0.08266229155089065,2.9199,3.1456,17.196052631578947,7.698279876221153,16.818,34.2971,34.672219999999996,0.0,0.0,0.0,0.06257894736842105,0.3717,0.0,17.196052631578947,17.196052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wrr,WRR,5,18,0,0,3.0957444444444446,0.09294325417550237,2.9244,3.1456,16.203555555555557,4.301532165091906,17.369999999999997,20.392599999999998,20.44972,0.0,0.0,0.0,0.04953333333333334,0.0743,0.0,16.203555555555557,16.203555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wrr,WRR,6,18,0,0,3.1053555555555556,0.08620737802615147,2.9098,3.1456,19.87827777777778,5.751553813643913,19.3455,27.969349999999984,35.25146999999998,0.0,0.0,0.0,0.06054444444444445,0.1239,0.0,19.87827777777778,19.87827777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wrr,WRR,7,17,0,0,3.1298823529411766,0.055233484356119085,2.9162,3.1456,20.25605882352941,9.880939583805961,18.965,37.66899999999999,45.7234,0.0,0.0,0.0,0.061188235294117654,0.0743,0.0,20.25605882352941,20.25605882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wrr,WRR,8,19,0,0,3.1090736842105264,0.08294885868952472,2.9203,3.1456,17.475052631578947,9.89805428957117,16.485,27.05160000000004,46.21512000000001,0.0,0.0,0.0,0.05475789473684211,0.3717,0.0,17.475052631578947,17.475052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wrr,WRR,9,15,0,0,2.8761933333333336,0.8019138228251806,0.0,3.1456,15.946214285714285,2.990348299203531,16.439,19.46305,19.662209999999998,0.0,0.0,0.0,0.034673333333333334,0.0743,0.0,15.946214285714285,15.946214285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wrr,WRR,10,18,0,0,3.0954333333333333,0.09432680986243273,2.9221,3.1456,17.577222222222222,4.553913282332738,18.523,21.310799999999997,23.821359999999995,0.0,0.0,0.0,0.04540555555555556,0.0743,0.0,17.577222222222222,17.577222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wrr,WRR,11,18,0,0,3.105688888888889,0.08764931387194212,2.9095,3.1455,21.510277777777777,6.78548954240336,19.570999999999998,36.61545,36.71269,0.0,0.0,0.0,0.06191666666666667,0.0743,0.0,21.510277777777777,21.510277777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wrr,WRR,12,18,0,0,3.0945,0.0956331901529147,2.9086,3.1455,17.219444444444445,6.708185396980427,16.5555,23.712949999999978,34.234589999999976,0.0,0.0,0.0,0.04127777777777778,0.0743,0.0,17.219444444444445,17.219444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wrr,WRR,13,19,0,0,3.097684210526316,0.09404216113092809,2.9096,3.1456,17.387052631578946,10.724153483679748,14.271,38.02460000000002,49.563320000000004,0.0,0.0,0.0,0.05866842105263158,0.3717,0.0,17.387052631578946,17.387052631578946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wrr,WRR,14,18,0,0,3.1192888888888888,0.07351839216772979,2.9097,3.1456,19.13661111111111,11.02553962472313,17.8465,39.44394999999997,52.03278999999997,0.0,0.0,0.0,0.05778888888888889,0.0743,0.0,19.13661111111111,19.13661111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wrr,WRR,15,18,0,0,3.0920944444444443,0.09814756280706782,2.9075,3.1456,18.87322222222222,8.689046881702176,17.4635,37.06635,37.23567,0.0,0.0,0.0,0.04953333333333334,0.0743,0.0,18.87322222222222,18.87322222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wrr,WRR,16,18,0,0,3.095827777777778,0.0938360949337636,2.9221,3.1456,17.009055555555555,5.193969823376316,17.566,22.669299999999982,30.46345999999998,0.0,0.0,0.0,0.04540555555555556,0.0743,0.0,17.009055555555555,17.009055555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wrr,WRR,17,18,0,0,3.1072611111111113,0.08571911132152292,2.9116,3.1455,16.165944444444445,7.150084322597982,17.668999999999997,22.76684999999998,33.14296999999998,0.0,0.0,0.0,0.06604444444444445,0.0743,0.0,16.165944444444445,16.165944444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wrr,WRR,18,18,0,0,3.1074333333333333,0.08614596368271424,2.9113,3.1456,16.69688888888889,7.927372065778233,15.788499999999999,33.4419,34.68358,0.0,0.0,0.0,0.04953333333333334,0.0743,0.0,16.69688888888889,16.69688888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wrr,WRR,19,18,0,0,3.1071222222222223,0.08447191357490685,2.9235,3.1456,17.240166666666667,4.555756930070167,18.5775,20.98874999999999,25.35774999999999,0.0,0.0,0.0,0.04953333333333334,0.0743,0.0,17.240166666666667,17.240166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wrr,WRR,20,18,0,0,3.0936333333333335,0.09694821540692869,2.9085,3.1455,20.238888888888887,6.908835348253788,18.598,35.3018,37.145959999999995,0.0,0.0,0.0,0.05366111111111112,0.0743,0.0,20.238888888888887,20.238888888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,iwrr,IWRR,1,14,0,0,3.1118714285714284,0.07856107304385683,2.9265,3.1456,15.498357142857143,5.036943939260468,15.383500000000002,21.62885,24.660969999999995,0.0,0.0,0.0,0.04776428571428572,0.0743,0.0,15.498357142857143,15.498357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,iwrr,IWRR,2,18,0,0,3.0949555555555555,0.0934958899519572,2.9222,3.1456,15.921333333333333,4.427719583022659,15.433,23.81855,24.319709999999997,0.0,0.0,0.0,0.04231111111111111,0.0929,0.0,15.921333333333333,15.921333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,iwrr,IWRR,3,18,0,0,3.1449722222222225,0.0008790406238056831,3.1435,3.1456,11.936444444444444,3.965617068253835,11.025500000000001,18.23445,18.998089999999998,0.0,0.0,0.0,0.06191666666666667,0.0743,0.0,11.936444444444444,11.936444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,iwrr,IWRR,4,18,0,0,3.131038888888889,0.050815967139668496,2.9285,3.1456,14.406277777777778,4.638063259664921,14.371,21.36179999999999,24.729159999999993,0.0,0.0,0.0,0.02476666666666667,0.0743,0.0,14.406277777777778,14.406277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,iwrr,IWRR,5,18,0,0,3.144488888888889,0.0013507683603781874,3.1413,3.1456,13.231388888888889,5.155935290732636,13.8535,19.9377,20.09954,0.0,0.0,0.0,0.05366111111111112,0.0743,0.0,13.231388888888889,13.231388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,iwrr,IWRR,6,19,0,0,3.119815789473684,0.06782680773818875,2.9262,3.1456,15.698684210526315,3.9235740941792625,16.047,20.193100000000005,22.00102,0.0,0.0,0.0,0.043015789473684216,0.0743,0.0,15.698684210526315,15.698684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,iwrr,IWRR,7,19,0,0,3.119457894736842,0.06934473716944507,2.9175,3.1456,14.149,4.983451893795883,14.157,21.9157,22.71994,0.0,0.0,0.0,0.050847368421052634,0.3717,0.0,14.149,14.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,iwrr,IWRR,8,19,0,0,3.1448526315789476,0.0017743131444316448,3.1396,3.1456,12.545684210526316,3.572575931121091,13.534,16.7368,16.87936,0.0,0.0,0.0,0.06257894736842105,0.3717,0.0,12.545684210526316,12.545684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,iwrr,IWRR,9,19,0,0,3.108657894736842,0.0820930658581363,2.9161,3.1456,15.557105263157895,4.865064678052844,14.414,22.557800000000015,28.489160000000005,0.0,0.0,0.0,0.05475789473684211,0.3717,0.0,15.557105263157895,15.557105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,iwrr,IWRR,10,19,0,0,3.1447526315789474,0.0017541596345236063,3.1382,3.1456,14.428052631578947,5.345612317838956,14.14,20.362100000000012,27.70682,0.0,0.0,0.0,0.06257894736842105,0.3717,0.0,14.428052631578947,14.428052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,iwrr,IWRR,11,14,0,0,2.471107142857143,1.339208711524077,0.0,3.1456,14.565090909090909,3.3481716041608576,13.396,18.8185,19.3965,0.0,0.0,0.0,0.026535714285714287,0.0743,0.0,14.565090909090909,14.565090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,iwrr,IWRR,12,15,0,0,2.3067266666666666,1.439830606835732,0.0,3.1456,14.77590909090909,6.153783558991094,15.193,23.09,27.268400000000003,0.0,0.0,0.0,0.02476666666666667,0.0743,0.0,14.77590909090909,14.77590909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,iwrr,IWRR,13,18,0,0,3.119277777777778,0.07403202451368449,2.9147,3.1455,18.864333333333335,9.576698811054207,16.826500000000003,32.93804999999997,46.37960999999997,0.0,0.0,0.0,0.05366111111111112,0.0743,0.0,18.864333333333335,18.864333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,iwrr,IWRR,14,19,0,0,3.1323578947368422,0.05014328708577135,2.9255,3.1455,14.22621052631579,5.258200701749891,15.647,19.73,20.7884,0.0,0.0,0.0,0.050847368421052634,0.3717,0.0,14.22621052631579,14.22621052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,iwrr,IWRR,15,19,0,0,3.0965,0.0923610126983603,2.9166,3.1456,17.638578947368423,5.501567163755246,15.537,30.0906,30.11652,0.0,0.0,0.0,0.05475789473684211,0.3717,0.0,17.638578947368423,17.638578947368423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,iwrr,IWRR,16,19,0,0,3.121726315789474,0.0695276191492374,2.9214,3.1456,13.969894736842106,2.6716731523052246,13.646,18.546599999999998,19.20612,0.0,0.0,0.0,0.05475789473684211,0.3717,0.0,13.969894736842106,13.969894736842106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,iwrr,IWRR,17,19,0,0,3.119473684210526,0.06690488972418865,2.9281,3.1456,14.394842105263159,5.962753393294055,14.898,22.68180000000001,27.26676,0.0,0.0,0.0,0.03910526315789474,0.0743,0.0,14.394842105263159,14.394842105263159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,iwrr,IWRR,18,19,0,0,2.9788526315789476,0.7213647685451832,0.0,3.1456,14.265555555555556,4.284351488055411,14.576,20.54945,20.905089999999998,0.0,0.0,0.0,0.043015789473684216,0.0743,0.0,14.265555555555556,14.265555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,iwrr,IWRR,19,14,0,0,3.1452428571428572,0.0006559951755384724,3.1437,3.1456,13.223785714285714,6.496466485459869,14.137,21.983099999999997,26.156619999999993,0.0,0.0,0.0,0.03715,0.0743,0.0,13.223785714285714,13.223785714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,iwrr,IWRR,20,19,0,0,3.110278947368421,0.08136208903515042,2.9267,3.1456,14.598631578947368,3.4855366908686833,14.339,19.3556,19.38872,0.0,0.0,0.0,0.035194736842105265,0.0743,0.0,14.598631578947368,14.598631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,1,17,0,0,2.6753411764705883,1.0165802065373541,0.0,3.1456,15.3208,6.106571942236846,13.349,27.1841,28.576819999999998,0.0,0.0,0.0,0.017482352941176473,0.0743,0.0,15.3208,15.3208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,2,17,0,0,2.6217470588235297,1.0010685816401685,0.0,3.1456,20.538,8.302450361188557,17.444,32.54990000000001,40.81717999999999,0.0,0.0,0.0,0.03351176470588235,0.1239,0.0,20.538,20.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,3,18,0,0,2.8103833333333332,0.48605156014320855,1.6616,3.1456,18.154,5.532769022724835,16.5075,27.418099999999995,30.242819999999995,0.0,0.0,0.0,0.016511111111111112,0.0743,0.0,18.154,18.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,4,19,0,0,2.6725368421052633,0.6501840476276497,1.0273,3.1455,18.905052631578947,6.155922238640376,17.981,26.8767,26.96814,0.0,0.0,0.0,0.027373684210526317,0.0743,0.0,18.905052631578947,18.905052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,5,19,0,0,2.705963157894737,0.6259897409618418,1.025,3.1455,18.810736842105264,4.8897859853429315,17.824,27.063600000000005,29.19912,0.0,0.0,0.0,0.02488421052631579,0.1013,0.0,18.810736842105264,18.810736842105264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,6,18,0,0,2.7299777777777776,0.7586364397472734,0.0,3.1456,17.704235294117648,6.405629706841981,16.469,26.94879999999999,36.44576,0.0,0.0,0.0,0.012383333333333335,0.0743,0.0,17.704235294117648,17.704235294117648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,7,19,0,0,2.7558105263157895,0.5274753863607043,1.5545,3.1456,18.44426315789474,8.074248261135903,16.763,28.548000000000023,40.6512,0.0,0.0,0.0,0.007821052631578947,0.0743,0.0,18.44426315789474,18.44426315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,8,19,0,0,2.750573684210526,0.6414710107263922,1.025,3.1455,19.578105263157894,4.78632610086898,18.374,27.165200000000002,28.11704,0.0,0.0,0.0,0.03270526315789474,0.1013,0.0,19.578105263157894,19.578105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,9,17,0,0,2.7555941176470586,0.7375554288243259,0.0,3.1456,18.98975,6.674417532639083,17.228,28.0045,39.820899999999995,0.0,0.0,0.0,0.02185294117647059,0.0743,0.0,18.98975,18.98975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,10,19,0,0,2.7714157894736844,0.6118768832799598,1.0256,3.1455,20.296473684210525,8.906727927486559,19.945,31.72730000000002,41.161460000000005,0.0,0.0,0.0,0.03575263157894737,0.0796,0.0,20.296473684210525,20.296473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,11,19,0,0,2.626184210526316,0.6514286694669715,1.0251,3.1456,21.764,5.553441855682334,21.399,29.2821,29.44842,0.0,0.0,0.0,0.01955263157894737,0.0743,0.0,21.764,21.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,12,19,0,0,2.6602105263157894,0.6463670576509715,1.0252,3.1456,19.41478947368421,6.689901806113345,17.202,28.032900000000005,30.681780000000003,0.0,0.0,0.0,0.023463157894736842,0.0743,0.0,19.41478947368421,19.41478947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,13,19,0,0,2.672763157894737,0.6542225098971606,1.0256,3.1456,17.61221052631579,6.335393003498041,17.151,26.924300000000002,26.96246,0.0,0.0,0.0,0.015642105263157895,0.0743,0.0,17.61221052631579,17.61221052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,14,18,0,0,2.8011666666666666,0.5413629412119444,1.6662,3.1455,16.95738888888889,5.691278158301824,16.168,26.43045,26.473290000000002,0.0,0.0,0.0,0.033022222222222224,0.0743,0.0,16.95738888888889,16.95738888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,15,19,0,0,2.672921052631579,0.6766591293331833,1.025,3.1456,21.088,8.329513104351031,18.217,35.994600000000005,40.07412,0.0,0.0,0.0,0.022163157894736843,0.1239,0.0,21.088,21.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,16,16,0,0,2.06693125,1.4482042258000078,0.0,3.1456,16.610636363636363,5.514656929904657,17.17,24.433500000000002,26.279500000000002,0.0,0.0,0.0,0.027862500000000002,0.0743,0.0,16.610636363636363,16.610636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,17,14,0,0,2.8562357142857144,0.8281660476453544,0.0,3.1455,15.720692307692309,3.9797536227052923,15.508,19.9006,19.99612,0.0,0.0,0.0,0.03715,0.0743,0.0,15.720692307692309,15.720692307692309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,19,19,0,0,2.6683947368421053,0.596221966006401,1.4595,3.1456,18.808263157894736,5.260688873797859,17.046,26.869600000000005,29.761120000000002,0.0,0.0,0.0,0.015152631578947369,0.1393,0.0,18.808263157894736,18.808263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,20,19,0,0,2.7373105263157895,0.5999711140220159,1.025,3.1455,19.97384210526316,7.7986460097118995,17.728,28.531800000000025,41.778360000000006,0.0,0.0,0.0,0.027373684210526317,0.0743,0.0,19.97384210526316,19.97384210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
